模型,策略,预见期,params,std_test_score,rank_test_score,mean_test_RMSE
ANN,多步直接预测,5,"{'alpha': 0.01, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.001}",0.15401690534705179,30,0.8624536380568744
ANN,多步直接预测,5,"{'alpha': 1e-05, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.001}",0.15536945694304644,31,0.8664035364451959
ANN,多步直接预测,5,"{'alpha': 0.01, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.01}",0.19311083040692878,32,0.8667476616584254
ANN,多步直接预测,5,"{'alpha': 0.0001, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.001}",0.15586566588482778,33,0.867637314916745
ANN,多步直接预测,5,"{'alpha': 0.01, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.01}",0.1862052846662561,34,0.8857878921919323
ANN,多步直接预测,5,"{'alpha': 0.0001, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.01}",0.19416174710023984,35,0.8889950242556722
ANN,多步直接预测,5,"{'alpha': 1e-05, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.01}",0.20019957051408432,36,0.9232523272999774
ANN,多步直接预测,6,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001}",0.1290174601472448,1,0.7566680813136327
ANN,多步直接预测,6,"{'alpha': 1e-05, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001}",0.1284523417425813,2,0.7566875808434652
ANN,多步直接预测,6,"{'alpha': 0.01, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001}",0.13524658428930963,3,0.7725067583514513
ANN,多步直接预测,6,"{'alpha': 0.01, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.0005}",0.10630503567075489,4,0.7768747434703652
ANN,多步直接预测,6,"{'alpha': 0.01, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0005}",0.13577551831233473,5,0.7779513979459867
ANN,多步直接预测,6,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}",0.13088009759746755,6,0.7780116541981047
ANN,多步直接预测,6,"{'alpha': 0.0001, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.0005}",0.10660465669954992,7,0.7786533224638331
ANN,多步直接预测,6,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0005}",0.13710443266591835,8,0.7803488281383869
ANN,多步直接预测,6,"{'alpha': 1e-05, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0005}",0.13824752466702867,9,0.7827398943063485
ANN,多步直接预测,6,"{'alpha': 1e-05, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.0005}",0.10972027568577104,10,0.7829169819687568
ANN,多步直接预测,6,"{'alpha': 0.01, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}",0.13410801842733353,11,0.7916909697046814
ANN,多步直接预测,6,"{'alpha': 0.01, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.01}",0.10101064977566157,12,0.7921536589490694
ANN,多步直接预测,6,"{'alpha': 1e-05, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.01}",0.10984144003416549,13,0.7926023389504259
ANN,多步直接预测,6,"{'alpha': 0.01, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0005}",0.12914067578858845,14,0.7929426285151283
ANN,多步直接预测,6,"{'alpha': 1e-05, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}",0.137687260789854,15,0.7972463059004139
ANN,多步直接预测,6,"{'alpha': 1e-05, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.01}",0.11887873399439033,16,0.7978124970231074
ANN,多步直接预测,6,"{'alpha': 1e-05, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0005}",0.13821778253758318,17,0.8025135981110978
ANN,多步直接预测,6,"{'alpha': 0.0001, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.001}",0.11691857171795103,18,0.8042162411078344
ANN,多步直接预测,6,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0005}",0.13910015921923424,19,0.8047369715933362
ANN,多步直接预测,6,"{'alpha': 0.01, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.001}",0.11907264816823337,20,0.8048163117714352
ANN,多步直接预测,6,"{'alpha': 1e-05, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.01}",0.09605369833841863,21,0.8054523569245329
ANN,多步直接预测,6,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.01}",0.12676876997177466,22,0.8082034797039612
ANN,多步直接预测,6,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.01}",0.127717293928209,23,0.8104266406108028
ANN,多步直接预测,6,"{'alpha': 1e-05, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.001}",0.12885252353229995,24,0.816769177018271
ANN,多步直接预测,6,"{'alpha': 0.0001, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.01}",0.11217901201200176,25,0.8185285371900984
ANN,多步直接预测,6,"{'alpha': 0.01, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.01}",0.10383614852083003,26,0.8202797970302234
ANN,多步直接预测,6,"{'alpha': 0.01, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.01}",0.16545864064779245,27,0.8578996567417211
ANN,多步直接预测,6,"{'alpha': 0.01, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.0005}",0.1466791439305838,28,0.8704698718199277
ANN,多步直接预测,6,"{'alpha': 0.0001, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.001}",0.14861587167277657,29,0.8793271032237495
ANN,多步直接预测,6,"{'alpha': 1e-05, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.001}",0.1498789041485788,30,0.8798621645377424
ANN,多步直接预测,6,"{'alpha': 0.01, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.001}",0.15055534918966504,31,0.8803906397040011
ANN,多步直接预测,6,"{'alpha': 0.0001, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.0005}",0.15539093851623303,32,0.8839779722485881
ANN,多步直接预测,6,"{'alpha': 1e-05, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.0005}",0.15772448780458556,33,0.8840406632560515
ANN,多步直接预测,6,"{'alpha': 0.01, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.01}",0.2174381456376844,34,0.8977542924734974
ANN,多步直接预测,6,"{'alpha': 0.0001, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.01}",0.21602419348875604,35,0.9127422945559699
ANN,多步直接预测,6,"{'alpha': 1e-05, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.01}",0.24125666586455138,36,0.9529278258028514
ANN,多步直接预测,7,"{'alpha': 0.01, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.001}",0.11190198993962974,1,0.8170832268961506
ANN,多步直接预测,7,"{'alpha': 1e-05, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.001}",0.11409473207540148,2,0.8182797955682114
ANN,多步直接预测,7,"{'alpha': 0.0001, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.001}",0.11500823406996875,3,0.8198209990508074
ANN,多步直接预测,7,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0005}",0.13757296997396282,4,0.8209207905892287
ANN,多步直接预测,7,"{'alpha': 0.0001, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.0005}",0.11826894546854724,5,0.8215872569825856
ANN,多步直接预测,7,"{'alpha': 1e-05, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.0005}",0.118463034942352,6,0.8224858269692495
ANN,多步直接预测,7,"{'alpha': 0.01, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0005}",0.13888931450167402,7,0.8238458715775764
ANN,多步直接预测,7,"{'alpha': 1e-05, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0005}",0.13913234699013816,8,0.8240616480559354
ANN,多步直接预测,7,"{'alpha': 0.01, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.0005}",0.12299778145821898,9,0.8273419770741955
ANN,多步直接预测,7,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0005}",0.1568499726317225,10,0.8387116731302767
ANN,多步直接预测,7,"{'alpha': 0.01, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0005}",0.1590042352150137,11,0.839736492109457
ANN,多步直接预测,7,"{'alpha': 1e-05, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0005}",0.1551342227482959,12,0.8411660845634179
ANN,多步直接预测,7,"{'alpha': 0.0001, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.01}",0.17363661820791496,13,0.8478360779613111
ANN,多步直接预测,7,"{'alpha': 0.01, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}",0.1468564689181742,14,0.8484540665344443
ANN,多步直接预测,7,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}",0.14728792021030868,15,0.8524459758426198
ANN,多步直接预测,7,"{'alpha': 1e-05, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}",0.15134549698715433,16,0.8558733568966184
ANN,多步直接预测,7,"{'alpha': 1e-05, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.01}",0.181687296098332,17,0.8599077697404685
ANN,多步直接预测,7,"{'alpha': 0.01, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001}",0.17005340715418,18,0.8630335551210461
ANN,多步直接预测,7,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001}",0.16287269994826165,19,0.8709486522084037
ANN,多步直接预测,7,"{'alpha': 1e-05, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001}",0.1710351587697746,20,0.871703444065537
ANN,多步直接预测,7,"{'alpha': 0.0001, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.0005}",0.16146097025672315,21,0.8838688071222885
ANN,多步直接预测,7,"{'alpha': 1e-05, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.0005}",0.16513260874226773,22,0.8839010207278086
ANN,多步直接预测,7,"{'alpha': 0.01, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.0005}",0.16457870856961732,23,0.8863845853865654
ANN,多步直接预测,7,"{'alpha': 1e-05, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.01}",0.17955697219464237,24,0.8905205033749976
ANN,多步直接预测,7,"{'alpha': 0.01, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.01}",0.19687337799460494,25,0.892975033025559
ANN,多步直接预测,7,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.01}",0.17648208315531383,26,0.9004155313468423
ANN,多步直接预测,7,"{'alpha': 1e-05, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.01}",0.19457692730128018,27,0.9027724797670063
ANN,多步直接预测,7,"{'alpha': 0.01, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.01}",0.1743892895003092,28,0.9073540554354808
ANN,多步直接预测,7,"{'alpha': 1e-05, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.01}",0.19091017756519893,29,0.9102986678587764
ANN,多步直接预测,7,"{'alpha': 0.01, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.001}",0.191992223890447,30,0.9191700152597972
ANN,多步直接预测,7,"{'alpha': 0.0001, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.001}",0.19025013552668799,31,0.9202629748863324
ANN,多步直接预测,7,"{'alpha': 0.01, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.01}",0.21727807168895572,32,0.921780592045483
ANN,多步直接预测,7,"{'alpha': 1e-05, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.001}",0.19439172212457562,33,0.9249699246372378
ANN,多步直接预测,7,"{'alpha': 0.01, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.01}",0.18792407695909308,34,0.9249944805498278
ANN,多步直接预测,7,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.01}",0.20047401560516293,35,0.9426743423780088
ANN,多步直接预测,7,"{'alpha': 0.0001, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.01}",0.23154175558214807,36,0.9588812577650696
ANN,多输出预测,1,"{'alpha': 0.01, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.0005}",0.09608817744461723,1,0.6624160887742937
ANN,多输出预测,1,"{'alpha': 1e-05, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.0005}",0.09643765266882823,2,0.6633785879031392
ANN,多输出预测,1,"{'alpha': 0.0001, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.0005}",0.09669432206953793,3,0.6636200829677218
ANN,多输出预测,1,"{'alpha': 0.01, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.0005}",0.10080099556506625,4,0.6988947785153611
ANN,多输出预测,1,"{'alpha': 0.0001, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.0005}",0.10256002024119548,5,0.7086170423708849
ANN,多输出预测,1,"{'alpha': 1e-05, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.0005}",0.10552243305092109,6,0.7111168855415011
ANN,多输出预测,1,"{'alpha': 0.01, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0005}",0.10962628299019608,7,0.7127429472453112
ANN,多输出预测,1,"{'alpha': 0.01, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.01}",0.13295098814100523,8,0.7136830174630365
ANN,多输出预测,1,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0005}",0.1113394902440479,9,0.714541042307045
ANN,多输出预测,1,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.01}",0.10578737833616553,10,0.7168485268114543
ANN,多输出预测,1,"{'alpha': 1e-05, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0005}",0.1111701094897125,11,0.7189623232817292
ANN,多输出预测,1,"{'alpha': 1e-05, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.01}",0.1227064283419135,12,0.7189747243432062
ANN,多输出预测,1,"{'alpha': 0.01, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.001}",0.12186710979850535,13,0.7225870829365952
ANN,多输出预测,1,"{'alpha': 0.0001, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.001}",0.12147798617543046,14,0.7227854223893028
ANN,多输出预测,1,"{'alpha': 1e-05, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0005}",0.11198157607448052,15,0.7233842220376768
ANN,多输出预测,1,"{'alpha': 0.01, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001}",0.12502381986828373,16,0.7243800113447589
ANN,多输出预测,1,"{'alpha': 1e-05, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.001}",0.12427811454112721,17,0.727843005431915
ANN,多输出预测,1,"{'alpha': 1e-05, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001}",0.12845024750267664,18,0.7278450786459049
ANN,多输出预测,1,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001}",0.1282037075443396,19,0.7279262665092099
ANN,多输出预测,1,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0005}",0.10937831358378973,20,0.7287544110701977
ANN,多输出预测,1,"{'alpha': 1e-05, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.01}",0.10916222936076952,21,0.7303965431304543
ANN,多输出预测,1,"{'alpha': 0.01, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.01}",0.159898915836872,22,0.7338799115261235
ANN,多输出预测,1,"{'alpha': 0.01, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.001}",0.10792874954346188,23,0.7346121162003308
ANN,多输出预测,1,"{'alpha': 0.01, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0005}",0.11467636428458586,24,0.7355410595194781
ANN,多输出预测,1,"{'alpha': 1e-05, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.01}",0.1595905814373147,25,0.7372691004463575
ANN,多输出预测,1,"{'alpha': 0.01, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.01}",0.1219743373097077,26,0.7382378817986209
ANN,多输出预测,1,"{'alpha': 0.0001, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.01}",0.16449637888548113,27,0.7388982344369235
ANN,多输出预测,1,"{'alpha': 0.0001, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.001}",0.10231312841246705,28,0.7391263684008474
ANN,多输出预测,1,"{'alpha': 1e-05, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.001}",0.10200017603614588,29,0.7401399223520855
ANN,多输出预测,1,"{'alpha': 0.01, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}",0.12383033383708356,30,0.7451149024470286
ANN,多输出预测,1,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}",0.13024393906344606,31,0.7542824840750951
ANN,多输出预测,1,"{'alpha': 1e-05, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}",0.12734276950100706,32,0.7576767998275032
ANN,多输出预测,1,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.01}",0.12219334395563104,33,0.7612359086415476
ANN,多输出预测,1,"{'alpha': 0.01, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.01}",0.14242662449802285,34,0.7703749786609061
ANN,多输出预测,1,"{'alpha': 0.0001, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.01}",0.15502617509443062,35,0.7810162662964572
ANN,多输出预测,1,"{'alpha': 1e-05, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.01}",0.1625990931311015,36,0.7833746551168574
ANN,多输出预测,2,"{'alpha': 0.01, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.0005}",0.09608817744461723,1,0.6624160887742937
ANN,多输出预测,2,"{'alpha': 1e-05, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.0005}",0.09643765266882823,2,0.6633785879031392
ANN,多输出预测,2,"{'alpha': 0.0001, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.0005}",0.09669432206953793,3,0.6636200829677218
ANN,多输出预测,2,"{'alpha': 0.01, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.0005}",0.10080099556506625,4,0.6988947785153611
ANN,多输出预测,2,"{'alpha': 0.0001, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.0005}",0.10256002024119548,5,0.7086170423708849
ANN,多输出预测,2,"{'alpha': 1e-05, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.0005}",0.10552243305092109,6,0.7111168855415011
ANN,多输出预测,2,"{'alpha': 0.01, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0005}",0.10962628299019608,7,0.7127429472453112
ANN,多输出预测,2,"{'alpha': 0.01, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.01}",0.13295098814100523,8,0.7136830174630365
ANN,多输出预测,2,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0005}",0.1113394902440479,9,0.714541042307045
ANN,多输出预测,2,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.01}",0.10578737833616553,10,0.7168485268114543
ANN,多输出预测,2,"{'alpha': 1e-05, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0005}",0.1111701094897125,11,0.7189623232817292
ANN,多输出预测,2,"{'alpha': 1e-05, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.01}",0.1227064283419135,12,0.7189747243432062
ANN,多输出预测,2,"{'alpha': 0.01, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.001}",0.12186710979850535,13,0.7225870829365952
ANN,多输出预测,2,"{'alpha': 0.0001, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.001}",0.12147798617543046,14,0.7227854223893028
ANN,多输出预测,2,"{'alpha': 1e-05, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0005}",0.11198157607448052,15,0.7233842220376768
ANN,多输出预测,2,"{'alpha': 0.01, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001}",0.12502381986828373,16,0.7243800113447589
ANN,多输出预测,2,"{'alpha': 1e-05, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.001}",0.12427811454112721,17,0.727843005431915
ANN,多输出预测,2,"{'alpha': 1e-05, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001}",0.12845024750267664,18,0.7278450786459049
ANN,多输出预测,2,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001}",0.1282037075443396,19,0.7279262665092099
ANN,多输出预测,2,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0005}",0.10937831358378973,20,0.7287544110701977
ANN,多输出预测,2,"{'alpha': 1e-05, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.01}",0.10916222936076952,21,0.7303965431304543
